variant_id,orderquantity,unitprice,view,add_to_cart,best_seller_of_month,best_seller_next_month
225,19,2.84,25,19,False,False
229,30,4.98,58,36,False,False
241,4,100.8,10,4,False,False
255,10,27.48,11,10,False,False
258,27,7.99,60,30,False,False
266,26,179.29,35,29,False,False
269,7,5.74,9,7,False,False
286,11,20.15,28,13,False,False
291,35,218.75,55,36,False,False
293,24,348.21,48,24,False,False
314,46,599.99,47,49,False,False
316,14,140.99,39,14,False,False
319,76,17.98,140,88,True,False
333,23,67.28,36,26,False,False
341,8,1.81,22,8,False,False
346,73,18.97,215,84,True,False
348,18,56.96,30,20,False,False
350,40,10.9,88,44,False,False
355,41,20.24,106,43,False,False
360,47,26.48,96,47,True,False
369,38,500.98,58,42,False,False
392,2,5.98,3,2,False,False
393,3,8.34,4,3,False,False
400,20,2.08,20,24,False,False
413,31,9.38,49,32,False,False
419,47,15.31,84,48,False,False
441,45,49.34,70,54,False,False
454,17,4.06,30,20,False,False
462,43,25.38,81,44,False,False
485,4,43.22,8,4,False,False
490,38,13.43,66,38,False,False
492,27,111.03,58,32,False,False
497,14,140.85,39,14,False,False
499,46,161.55,125,49,False,False
503,24,9.71,47,24,False,False
505,15,10.98,27,18,False,False
510,19,2.12,43,20,False,False
515,24,420.98,48,24,False,False
529,43,15.01,81,43,False,False
536,8,6.28,8,8,False,False
540,17,120.98,50,17,False,False
557,34,122.99,51,38,False,False
576,4,15.7,10,4,False,False
582,25,599.99,53,28,False,False
586,21,400.97,35,22,False,False
588,37,115.99,67,39,False,False
601,21,34.76,36,22,False,False
611,26,296.18,32,26,False,False
612,33,113.98,53,36,False,False
630,38,232.58,56,45,False,False
631,25,7.77,59,25,False,False
633,18,2.22,25,21,False,False
651,6,30.98,11,6,False,False
659,21,3.98,43,25,False,False
662,39,150.98,57,46,False,False
664,48,8.32,137,56,True,False
671,48,4.98,98,55,True,False
672,31,8.46,93,31,False,False
673,42,5.02,66,50,False,False
678,4,8.12,12,4,False,False
684,19,7.4,36,20,False,False
686,37,35.89,98,38,False,False
688,34,195.99,54,34,False,False
718,31,28.53,48,36,False,False
719,40,15.98,59,42,False,True
743,22,16.48,64,23,False,False
749,45,28.48,96,52,False,False
752,21,22.98,37,25,False,False
755,22,33.94,38,26,False,False
756,61,10.97,100,65,True,False
758,27,26.31,81,27,False,False
759,9,83.1,21,10,False,False
807,23,14.34,60,26,False,False
810,32,58.14,87,34,False,False
814,73,130.98,73,73,True,False
821,1,167.27,1,1,False,False
824,4,160.98,9,4,False,False
830,30,399.98,74,34,False,False
836,13,32.98,29,15,False,False
841,45,264.98,84,53,False,False
842,5,145.45,5,6,False,False
846,39,15.57,68,41,False,False
869,14,20.98,29,15,False,False
875,27,14.03,75,27,False,False
878,28,5.84,75,33,False,False
882,43,8.34,50,47,False,False
886,39,23.99,109,40,False,True
908,18,42.76,20,20,False,False
920,41,3.28,70,43,False,False
935,7,7.64,10,8,False,False
937,46,3.15,50,49,False,False
951,25,419.19,41,30,False,False
978,22,5.58,25,25,False,False
986,35,2.62,35,35,False,False
989,33,7.96,42,37,False,False
999,13,125.99,18,15,False,False
1001,36,65.99,44,42,False,False
1006,50,125.99,85,53,True,False
1010,31,4.71,51,37,False,False
1013,21,4.24,34,24,False,True
1022,41,155.99,122,48,False,False
1027,1,10.01,3,1,False,False
1030,29,23.99,68,29,False,False
1052,24,48.91,58,26,False,False
1053,32,20.98,59,36,False,False
1056,1,279.48,3,1,False,False
1059,50,14.89,115,60,True,False
1061,13,205.99,23,13,False,False
1065,23,70.97,50,23,False,False
1073,46,99.99,72,50,False,False
1081,7,65.99,15,8,False,False
1089,49,33.29,75,52,True,False
1095,15,45.19,16,18,False,False
1104,53,5.28,76,61,True,False
1122,14,9.27,15,15,False,False
1136,26,38.76,30,27,False,False
1156,49,40.99,98,52,True,False
1157,26,5.98,58,26,False,True
1180,32,4.98,37,38,False,False
1184,10,4.98,18,12,False,False
1205,8,4.28,13,9,False,False
1206,33,5.28,67,39,False,False
1225,30,6.48,69,34,False,False
1229,28,6.48,84,32,False,False
1246,19,5.28,45,19,False,False
1262,18,65.99,22,21,False,False
25,47,65.99,129,54,True,False
35,16,3.7,30,18,False,False
45,19,65.99,52,21,False,False
47,40,65.99,103,48,False,False
67,7,65.99,13,7,False,False
68,44,115.99,124,51,False,False
69,7,13.79,18,7,False,False
78,25,85.99,34,30,False,False
79,7,35.99,15,7,False,True
91,23,35.99,50,26,False,False
98,15,85.99,33,17,False,False
110,50,5.38,131,50,True,False
122,9,3.29,9,10,False,False
126,29,5.74,48,30,False,False
133,23,5.68,24,23,False,False
155,37,12.22,97,38,False,False
186,25,2.61,67,26,False,False
195,4,4.91,7,4,False,False
197,47,3.75,81,51,True,False
201,4,3.69,9,4,False,False
202,11,3.15,21,12,False,False
213,31,3.26,77,33,False,False
217,22,5.84,50,25,False,False
226,30,6.81,59,32,False,False
227,17,41.94,44,19,False,False
237,2,1.26,6,2,False,False
243,5,19.98,12,6,False,False
249,7,40.98,7,8,False,False
251,10,80.98,10,11,False,False
258,38,7.99,64,42,False,True
260,53,124.49,94,56,True,False
261,30,262.11,86,31,False,False
263,7,259.71,17,7,False,False
271,9,4.63,22,9,False,False
283,13,22.01,14,13,False,False
288,41,22.99,48,48,False,True
294,25,400.98,70,25,False,False
295,21,376.13,33,24,False,False
318,46,150.98,90,51,False,False
319,31,17.98,33,36,False,False
323,15,449.99,37,17,False,False
331,36,80.98,52,36,False,False
354,20,14.58,36,21,False,False
361,20,9.77,38,23,False,False
370,12,115.99,22,14,False,False
383,24,62.18,53,27,False,False
388,18,5.85,19,18,False,False
391,24,36.55,72,24,False,False
394,1,98.31,2,1,False,False
399,14,4.0,18,14,False,False
415,49,9.65,56,53,True,False
422,36,39.98,89,38,False,False
440,24,95.46,31,25,False,False
457,42,4.37,111,49,False,False
467,47,22.23,62,50,False,False
468,47,22.72,53,52,False,False
469,24,10.4,25,28,False,False
470,4,30.73,7,4,False,False
476,29,20.95,33,29,False,False
495,54,193.17,139,56,True,False
501,42,8.04,44,45,False,False
507,8,18.94,11,8,False,False
511,32,6.98,58,32,False,False
518,29,63.98,36,32,False,False
537,20,24.92,26,23,False,False
538,44,122.99,95,45,False,False
541,21,7.68,27,23,False,False
542,20,14.48,21,22,False,False
550,13,284.98,24,14,False,False
561,10,89.99,20,12,False,False
577,39,11.7,102,42,False,False
583,35,119.99,64,36,False,False
593,34,21.66,47,34,False,False
597,1,14.42,2,1,False,False
600,39,68.81,40,44,False,False
602,46,280.98,76,49,False,False
610,19,44.43,48,20,False,False
612,6,113.98,11,6,False,False
613,2,243.98,4,2,False,False
615,12,120.98,13,12,False,False
638,31,178.47,91,34,False,False
641,39,46.94,65,44,False,False
649,3,20.89,6,3,False,False
654,3,172.99,8,3,False,False
657,5,367.99,11,5,False,False
659,33,3.98,70,35,False,False
661,42,120.33,125,47,False,False
663,48,8.46,137,50,True,False
672,3,8.46,5,3,False,False
677,48,33.98,111,54,True,False
681,44,4.2,83,50,False,False
686,41,35.89,51,47,False,False
689,45,70.89,103,48,False,False
702,33,155.99,86,37,False,False
707,39,71.37,60,41,False,False
713,23,80.97,32,25,False,False
718,14,28.53,29,16,False,False
719,75,15.98,85,78,True,False
724,37,30.98,38,40,False,False
730,9,125.99,12,10,False,False
739,47,7.28,77,50,False,False
740,29,7.59,47,33,False,False
744,9,17.48,9,9,False,False
753,15,9.78,42,15,False,False
771,43,1.82,55,50,False,False
782,32,1.68,65,38,False,False
790,23,4.28,56,23,False,False
793,18,2.78,24,19,False,False
805,47,12.64,131,54,False,False
808,12,53.98,15,12,False,False
821,26,167.27,72,26,False,False
844,23,297.64,27,23,False,False
870,38,2.98,72,44,False,False
871,6,4.91,12,7,False,False
874,28,19.84,72,32,False,False
884,1,12.28,1,1,False,False
886,73,23.99,110,76,True,False
889,26,4.98,43,26,False,False
907,18,128.24,37,18,False,False
911,39,2.84,98,39,False,False
912,47,7.08,121,56,False,False
925,48,2.2,105,50,True,False
936,45,7.31,123,47,False,False
947,33,13.99,85,34,False,False
953,21,37.94,42,23,False,False
963,17,7.28,23,17,False,False
969,19,21.98,54,22,False,False
972,1,9.78,1,1,False,False
984,17,9.38,51,17,False,False
986,45,2.62,91,53,False,False
998,47,1.88,118,48,False,False
999,27,125.99,29,29,False,False
1013,49,4.24,103,56,True,True
1015,2,6.78,6,2,False,False
1016,15,1.86,34,17,False,False
1034,37,205.99,58,39,False,False
1042,20,45.98,52,21,False,False
1044,45,107.53,107,46,False,False
1047,9,13.48,26,9,False,False
1049,30,60.65,68,30,False,False
1061,8,205.99,10,9,False,False
1062,24,43.57,40,25,False,False
1082,49,125.99,74,49,True,False
1085,26,205.99,46,28,False,False
1086,67,65.99,201,78,True,False
1088,35,179.99,70,37,False,False
1096,40,37.7,66,48,False,False
1105,41,5.34,63,44,False,False
1110,21,7.1,39,22,False,False
1122,15,9.27,27,18,False,False
1125,11,4.76,17,13,False,False
1129,49,12.28,145,53,True,False
1157,48,5.98,140,50,True,False
1170,47,26.38,108,51,False,False
1188,39,5.78,115,39,False,False
1194,23,6.68,52,27,False,False
1196,2,4.28,2,2,False,False
1215,3,22.84,7,3,False,False
1218,34,6.48,57,39,False,False
1224,41,6.48,79,44,False,False
7,7,4.84,21,7,False,False
14,45,19.98,81,53,False,False
23,16,125.99,44,16,False,False
28,26,6.6,60,30,False,False
36,19,25.98,32,22,False,False
38,7,18.65,11,8,False,False
43,7,65.99,10,8,False,False
50,23,45.99,43,23,False,False
57,19,205.99,22,22,False,False
59,56,85.99,87,66,True,False
68,39,115.99,104,46,False,False
79,82,35.99,143,86,True,False
82,44,55.99,80,48,False,False
96,5,20.99,6,5,False,False
97,9,20.99,16,10,False,False
102,45,35.99,51,46,False,False
113,41,3.81,94,47,False,False
128,37,10.23,87,37,False,False
136,30,6.98,53,34,False,False
142,48,152.48,106,50,True,False
143,30,59.76,45,34,False,False
155,1,12.22,1,1,False,False
160,26,7.3,52,30,False,False
177,46,3.08,87,46,False,False
181,30,3.69,76,32,False,False
182,37,2.88,84,40,False,False
187,28,3.75,70,30,False,False
193,42,4.13,94,46,False,False
198,28,3.08,60,32,False,False
220,44,4.49,103,50,False,False
221,19,3.58,25,20,False,False
231,22,4.54,38,24,False,False
249,41,40.98,83,46,False,False
255,23,27.48,47,27,False,False
258,60,7.99,121,70,True,False
267,33,95.95,98,39,False,False
268,48,1.48,138,57,True,False
275,12,46.89,27,14,False,False
284,7,21.38,10,7,False,False
288,76,22.99,203,88,True,False
291,43,218.75,59,45,False,False
302,31,220.98,79,32,False,False
304,21,150.98,53,23,False,False
305,14,100.98,25,14,False,False
306,3,100.98,4,3,False,False
318,8,150.98,8,8,False,False
319,2,17.98,2,2,False,False
321,7,699.99,15,7,False,False
328,20,8.69,40,23,False,False
329,41,20.28,43,44,False,False
342,48,14.2,69,55,True,False
346,19,18.97,21,20,False,False
351,36,1.82,78,42,False,False
361,38,9.77,85,45,False,False
390,48,9.11,124,56,True,False
397,4,205.99,4,4,False,False
407,1,55.5,2,1,False,False
410,1,41.47,3,1,False,False
425,14,12.44,26,16,False,False
436,86,15.14,93,88,True,False
470,12,30.73,22,14,False,False
479,22,67.84,66,24,False,False
483,21,20.27,60,22,False,False
492,17,111.03,40,18,False,False
499,32,161.55,80,36,False,False
512,21,6.64,39,21,False,False
513,11,12.95,17,13,False,False
522,31,10.98,33,33,False,False
531,38,12.53,65,43,False,False
540,14,120.98,18,16,False,False
541,41,7.68,77,41,False,False
542,24,14.48,28,24,False,False
544,37,14.98,71,42,False,False
554,19,270.98,41,22,False,False
557,11,122.99,21,11,False,False
561,38,89.99,81,39,False,False
587,45,100.97,131,49,False,False
593,29,21.66,64,32,False,False
595,19,21.78,30,21,False,False
597,45,14.42,63,45,False,False
598,36,14.81,103,36,False,False
601,25,34.76,57,25,False,False
605,32,60.98,40,36,False,False
616,24,226.67,68,26,False,False
621,24,140.81,26,24,False,False
625,31,31.76,61,34,False,False
631,42,7.77,115,48,False,False
636,48,363.25,84,50,True,False
639,26,51.94,38,26,False,False
645,46,11.66,124,46,False,False
646,19,34.99,35,20,False,False
649,26,20.89,38,29,False,False
659,39,3.98,100,40,False,False
662,7,150.98,13,7,False,False
666,34,5.98,88,38,False,False
671,8,4.98,18,8,False,False
672,16,8.46,21,18,False,False
675,5,35.41,6,5,False,False
677,20,33.98,60,20,False,False
700,36,2.08,43,36,False,False
702,10,155.99,21,11,False,False
718,44,28.53,122,51,False,False
728,46,102.3,109,54,False,False
732,3,4.82,9,3,False,False
742,22,28.38,46,24,False,False
744,38,17.48,94,42,False,False
747,44,17.48,77,52,False,False
756,17,10.97,36,20,False,False
757,19,77.51,24,22,False,False
761,31,20.97,69,32,False,False
768,34,34.76,41,38,False,False
775,41,1.76,93,48,False,False
789,27,2.88,70,30,False,False
795,5,3.28,15,6,False,False
797,4,2.88,11,4,False,False
807,44,14.34,62,49,False,False
820,12,1.14,17,13,False,False
827,1,100.89,1,1,False,False
847,28,11.58,54,28,False,False
849,7,9.93,19,7,False,False
854,33,15.15,39,34,False,False
856,32,18.99,93,34,False,False
874,15,19.84,30,18,False,False
885,23,17.07,43,23,False,False
895,23,880.98,58,27,False,False
902,48,170.98,77,48,True,False
922,16,6.68,19,19,False,False
944,49,20.28,54,57,True,False
953,47,37.94,132,53,False,False
956,32,6.48,39,36,False,False
962,46,19.98,52,46,False,False
966,11,10.31,24,12,False,False
967,20,4.48,47,23,False,False
978,26,5.58,74,30,False,False
981,29,35.44,40,32,False,False
987,49,2.47,86,51,True,False
989,73,48.04,177,75,True,False
996,18,7.89,41,19,False,False
1001,14,65.99,16,15,False,False
1005,48,125.99,109,57,True,False
1013,52,4.24,101,54,True,False
1026,1,14.48,1,1,False,False
1037,45,3.6,103,46,False,False
1072,27,99.99,54,31,False,False
1089,6,33.29,9,7,False,False
1105,22,5.34,53,23,False,False
1122,40,9.27,85,47,False,False
1130,37,55.98,104,41,False,False
1133,6,18.97,10,7,False,False
1137,11,40.99,24,12,False,False
1139,2,5.98,2,2,False,False
1145,2,4.98,5,2,False,False
1148,35,6.48,39,37,False,False
1149,16,35.44,44,19,False,False
1163,9,5.28,15,9,False,False
1166,9,6.48,17,9,False,False
1167,24,35.44,55,27,False,False
1169,34,55.98,55,38,False,False
1174,44,18.97,100,45,False,False
1191,45,5.28,118,52,False,False
1201,12,6.68,23,13,False,False
1206,39,5.28,116,43,False,False
1230,14,6.48,17,15,False,False
1231,43,6.48,67,45,False,False
1232,40,6.48,82,45,False,False
3,35,8.74,77,38,False,False
4,39,7.64,90,43,False,False
6,41,9.9,45,47,False,False
8,27,2.18,32,32,False,False
19,40,200.99,70,48,False,False
28,18,6.6,27,21,False,False
33,35,85.99,73,35,False,False
37,22,5.4,55,25,False,False
45,51,65.99,129,61,True,False
47,20,65.99,35,22,False,False
61,5,195.99,8,5,False,True
63,48,39.48,110,49,False,False
64,21,8.33,44,23,False,False
66,23,125.99,43,24,False,False
75,50,99.99,90,55,True,False
76,21,15.99,62,23,False,False
78,45,85.99,95,47,False,False
100,20,55.99,30,23,False,False
104,50,14.56,72,56,True,False
111,19,29.74,31,22,False,False
127,11,12.98,19,13,False,False
150,47,5.81,64,53,False,False
156,58,83.98,120,59,True,False
176,8,6.3,8,9,False,False
183,11,4.13,29,13,False,False
192,37,2.88,110,37,False,False
210,19,5.98,32,20,False,False
214,10,3.85,15,11,False,False
215,46,8.14,94,50,False,False
224,38,1.98,41,43,False,False
228,9,40.98,12,9,False,False
231,21,4.54,33,24,False,False
236,47,146.05,114,50,False,False
247,4,10.89,8,4,False,False
257,84,48.58,203,94,True,False
259,44,16.99,54,51,False,False
260,47,124.49,100,52,False,False
262,15,145.98,17,17,False,False
267,26,95.95,42,26,False,False
275,7,46.89,19,7,False,False
281,24,15.94,28,26,False,False
283,44,22.01,84,47,False,False
284,16,21.38,30,19,False,False
291,8,218.75,11,8,False,False
294,45,400.98,65,47,False,False
308,22,54.74,57,22,False,False
328,33,8.69,98,36,False,False
333,29,67.28,78,30,False,False
355,43,20.24,129,48,False,False
365,43,13.73,126,51,False,False
383,4,62.18,11,4,False,False
385,38,29.18,79,45,False,False
398,34,55.48,92,38,False,False
399,87,4.0,210,91,True,False
444,45,8.45,60,47,False,False
475,41,33.29,47,49,False,False
477,13,11.7,37,15,False,False
496,6,95.43,15,6,False,False
509,27,40.96,63,29,False,False
511,2,6.98,3,2,False,False
512,7,6.64,10,8,False,False
515,49,420.98,140,52,True,False
522,28,10.98,28,32,False,False
524,27,14.27,58,30,False,False
529,10,15.01,19,12,False,False
535,35,8.85,81,35,False,False
554,7,270.98,15,7,False,False
556,16,180.98,23,18,False,False
558,10,150.89,11,11,False,False
561,44,89.99,120,50,False,False
564,47,25.98,104,47,False,False
565,39,500.98,49,40,False,False
582,41,599.99,97,42,False,False
604,21,100.98,54,23,False,False
607,22,320.98,49,23,False,False
614,63,243.98,133,75,True,False
619,37,216.6,87,40,False,False
620,30,159.31,66,30,False,False
624,36,100.98,56,36,False,False
632,9,4.48,24,9,False,False
635,38,289.53,96,39,False,False
640,33,78.69,49,39,False,False
644,43,27.42,91,44,False,False
670,25,7.37,74,30,False,False
676,18,28.48,24,19,False,False
683,2,20.89,5,2,False,False
686,46,35.89,64,52,False,False
699,37,73.98,43,43,False,False
714,85,90.97,194,89,True,False
715,28,90.97,81,30,False,False
719,38,15.98,48,38,False,False
722,29,34.99,36,29,False,False
724,12,30.98,13,14,False,False
733,26,10.98,34,26,False,False
735,36,12.88,71,43,False,False
737,42,5.08,91,47,False,False
741,26,4.89,29,30,False,False
750,30,31.78,76,36,False,False
758,19,26.31,55,20,False,False
763,23,39.98,45,25,False,False
772,11,1.68,17,13,False,False
773,46,11.55,79,49,False,False
776,34,5.84,38,40,False,False
777,9,5.58,9,9,False,False
783,35,4.13,67,40,False,False
794,32,2.88,43,37,False,True
796,39,2.94,101,45,False,False
803,10,150.98,23,10,False,False
807,30,14.34,90,35,False,False
809,33,48.58,75,37,False,False
812,26,81.94,68,28,False,False
814,13,130.98,24,15,False,False
815,36,120.98,59,36,False,False
817,38,180.98,42,45,False,False
841,8,264.98,11,8,False,False
842,39,145.45,46,43,False,False
855,27,4.71,56,27,False,False
857,19,999.99,32,22,False,False
